,Code_INSEE,Tranche_detaillee_unite_urbaine
22708,77364,0.0
22709,64205,0.0
22710,09246,0.0
22711,36048,0.0
22712,14653,
22713,51107,0.0
22714,62185,0.0
22715,39307,0.0
22716,22342,0.0
22717,05068,0.0
22718,38042,3.0
22719,47197,0.0
22720,17400,0.0
22721,74221,0.0
22722,72188,0.0
22723,64509,0.0
22724,85139,0.0
22725,39253,0.0
22726,76097,0.0
22727,54447,0.0
22728,91544,0.0
22729,71097,0.0
22730,77022,1.0
22731,48108,0.0
22732,62146,0.0
22733,02116,0.0
22734,72256,0.0
22735,77052,0.0
22736,79345,0.0
22737,14722,
22738,57278,0.0
22739,01098,0.0
22740,81168,0.0
22741,38292,0.0
22742,72322,0.0
22743,22053,0.0
22744,49185,
22745,30065,0.0
22746,88354,0.0
22747,62799,0.0
22748,28111,0.0
22749,40066,1.0
22750,86239,0.0
22751,50240,0.0
22752,64514,0.0
22753,32388,0.0
22754,63266,
22755,70312,0.0
22756,64492,0.0
22757,58106,0.0
22758,31010,0.0
22759,54396,0.0
22760,67379,0.0
22761,28385,0.0
22762,70486,0.0
22763,28115,
22764,24214,0.0
22765,50085,1.0
22766,51648,0.0
22767,50387,0.0
22768,51179,0.0
22769,02706,0.0
22770,68023,1.0
22771,49122,
22772,62086,0.0
22773,23087,0.0
22774,88218,1.0
22775,50005,
22776,70264,0.0
22777,26068,0.0
22778,40078,0.0
22779,42325,0.0
22780,73115,
22781,24157,0.0
22782,86300,0.0
22783,64006,0.0
22784,42193,0.0
22785,53002,0.0
22786,50227,0.0
22787,37113,0.0
22788,61461,0.0
22789,01267,0.0
22790,67221,0.0
22791,57693,7.0
22792,40083,0.0
22793,02777,0.0
22794,03179,0.0
22795,24034,0.0
22796,91374,0.0
22797,69075,0.0
22798,72160,0.0
22799,52301,0.0
22800,78236,0.0
22801,32070,0.0
22802,02561,0.0
22803,34078,0.0
22804,03307,0.0
22805,21530,0.0
22806,41134,0.0
22807,52016,0.0
22808,60534,0.0
22809,71426,0.0
22810,15184,1.0
22811,18220,0.0
22812,30130,0.0
22813,25343,0.0
22814,86197,0.0
22815,62342,0.0
22816,40311,0.0
22817,50208,0.0
22818,21124,0.0
22819,14557,4.0
22820,41272,
22821,45011,0.0
22822,28026,0.0
22823,28073,0.0
22824,15165,0.0
22825,2B023,0.0
22826,32005,0.0
22827,73076,0.0
22828,81079,0.0
22829,63167,0.0
22830,73068,0.0
22831,59597,4.0
22832,27512,0.0
22833,55388,0.0
22834,17072,0.0
22835,27655,0.0
22836,32017,0.0
22837,57333,0.0
22838,14245,0.0
22839,67326,7.0
22840,64412,0.0
22841,76468,3.0
22842,61387,0.0
22843,60541,0.0
22844,81160,0.0
22845,30055,0.0
22846,65281,0.0
22847,25027,
22848,57457,0.0
22849,08156,0.0
22850,52407,0.0
22851,13012,7.0
22852,91629,0.0
22853,71295,0.0
22854,87101,0.0
22855,10243,0.0
22856,14223,0.0
22857,31538,0.0
22858,88505,0.0
22859,15099,
22860,32061,0.0
22861,64029,0.0
22862,07318,4.0
22863,95660,1.0
22864,58155,0.0
22865,41009,0.0
22866,59552,0.0
22867,28032,0.0
22868,57312,0.0
22869,23024,0.0
22870,17139,0.0
22871,76023,0.0
22872,57121,0.0
22873,52535,0.0
22874,34066,0.0
22875,59281,1.0
22876,71223,0.0
22877,21565,0.0
22878,32304,0.0
22879,08073,0.0
22880,55085,0.0
22881,88440,0.0
22882,88103,0.0
22883,42138,0.0
22884,19046,0.0
22885,01367,0.0
22886,26257,0.0
22887,76110,0.0
22888,12029,0.0
22889,86259,
22890,23104,0.0
22891,72268,2.0
22892,17006,0.0
22893,91568,0.0
22894,03056,0.0
22895,55070,0.0
22896,54047,0.0
22897,41070,0.0
22898,54394,0.0
22899,54519,2.0
22900,08393,0.0
22901,80694,0.0
22902,32464,0.0
22903,46030,0.0
22904,70481,0.0
22905,14217,
22906,27318,0.0
22907,52282,0.0
22908,61396,0.0
22909,52051,0.0
22910,04067,0.0
22911,18065,0.0
22912,39342,0.0
22913,59347,0.0
22914,50414,
22915,76604,0.0
22916,33254,0.0
22917,47176,0.0
22918,67387,0.0
22919,80750,0.0
22920,50012,
22921,33230,0.0
22922,24518,0.0
22923,2B145,0.0
22924,61075,0.0
22925,67068,0.0
22926,80814,1.0
22927,82152,0.0
22928,57418,0.0
22929,72336,3.0
22930,36218,0.0
22931,61330,0.0
22932,79301,0.0
22933,68255,0.0
22934,15123,0.0
22935,27003,4.0
22936,23116,0.0
22937,89297,0.0
22938,81249,0.0
22939,70551,
22940,89186,0.0
22941,51232,0.0
22942,14435,0.0
22943,2A258,0.0
22944,72125,0.0
22945,27564,0.0
22946,77140,0.0
22947,47037,0.0
22948,15011,0.0
22949,47152,0.0
22950,18230,0.0
22951,40131,0.0
22952,39426,0.0
22953,41170,
22954,04179,0.0
22955,52371,0.0
22956,16052,0.0
22957,79150,0.0
22958,31138,0.0
22959,08277,0.0
22960,08483,0.0
22961,09180,0.0
22962,08279,0.0
22963,50189,
22964,31120,0.0
22965,24382,0.0
22966,57252,0.0
22967,27555,0.0
22968,03188,0.0
22969,61032,0.0
22970,85297,0.0
22971,28327,0.0
22972,80086,0.0
22973,53172,0.0
22974,33437,2.0
22975,31593,0.0
22976,87009,0.0
22977,15201,0.0
22978,32440,0.0
22979,58262,0.0
22980,10334,0.0
22981,57198,0.0
22982,57339,0.0
22983,26141,0.0
22984,89272,0.0
22985,95166,0.0
22986,37162,0.0
22987,08385,5.0
22988,56208,0.0
22989,30292,0.0
22990,38535,0.0
22991,19215,0.0
22992,16405,0.0
22993,71171,0.0
22994,18146,0.0
22995,60654,0.0
22996,21627,0.0
22997,77429,0.0
22998,37262,0.0
22999,10422,0.0
23000,36187,0.0
23001,15159,0.0
23002,55338,0.0
23003,10059,0.0
23004,03313,0.0
23005,22228,0.0
23006,71186,0.0
23007,76298,0.0
23008,88444,0.0
23009,50245,
23010,85185,0.0
23011,64447,0.0
23012,64099,0.0
23013,62237,0.0
23014,80531,0.0
23015,76047,0.0
23016,36099,0.0
23017,21708,0.0
23018,69005,7.0
23019,32361,0.0
23020,62704,0.0
23021,76619,0.0
23022,21389,0.0
23023,40296,3.0
23024,31522,0.0
23025,31359,0.0
23026,25256,0.0
23027,76070,0.0
23028,29288,0.0
23029,09256,0.0
23030,45136,0.0
23031,05167,0.0
23032,64165,0.0
23033,45077,0.0
23034,76237,0.0
23035,33305,0.0
23036,30318,0.0
23037,01407,1.0
23038,27561,4.0
23039,76570,0.0
23040,55434,0.0
23041,62047,0.0
23042,01079,0.0
23043,02495,0.0
23044,04040,0.0
23045,23149,0.0
23046,76388,0.0
23047,60468,0.0
23048,30291,0.0
23049,43232,0.0
23050,71163,0.0
23051,88433,0.0
23052,73235,0.0
23053,35159,0.0
23054,80754,0.0
23055,11090,0.0
23056,73239,
23057,64155,0.0
23058,37102,
23059,52298,0.0
23060,07146,3.0
23061,46268,0.0
23062,11055,0.0
23063,42153,0.0
23064,61351,0.0
23065,29082,0.0
23066,24572,0.0
23067,95120,8.0
23068,50028,0.0
23069,67271,0.0
23070,54240,0.0
23071,39503,0.0
23072,08040,5.0
23073,24341,0.0
23074,38313,2.0
23075,47045,0.0
23076,28161,0.0
23077,14144,
23078,03257,0.0
23079,31322,0.0
23080,43246,0.0
23081,67245,0.0
23082,57249,0.0
23083,08028,0.0
23084,60117,0.0
23085,55095,0.0
23086,29134,0.0
23087,59440,0.0
23088,85201,0.0
23089,01282,0.0
23090,38420,3.0
23091,02817,0.0
23092,2B333,0.0
23093,70552,0.0
23094,46284,0.0
23095,42166,0.0
23096,76266,3.0
23097,16419,0.0
23098,21675,0.0
23099,79167,0.0
23100,71440,0.0
23101,10011,0.0
23102,62046,0.0
23103,60363,0.0
23104,60652,0.0
23105,54112,0.0
23106,35082,0.0
23107,46120,0.0
23108,31313,0.0
23109,07094,0.0
23110,40204,0.0
23111,95059,0.0
23112,21589,0.0
23113,19042,0.0
23114,03158,0.0
23115,80752,0.0
23116,60679,0.0
23117,35291,0.0
23118,70165,0.0
23119,85174,0.0
23120,60163,0.0
23121,25469,0.0
23122,23136,0.0
23123,71520,1.0
23124,80663,0.0
23125,61069,0.0
23126,70410,0.0
23127,24470,0.0
23128,54223,0.0
23129,42157,0.0
23130,76146,0.0
23131,50144,0.0
23132,63058,0.0
23133,86071,
23134,14733,0.0
23135,79059,0.0
23136,80668,0.0
23137,58241,0.0
23138,34136,2.0
23139,87076,0.0
23140,88289,0.0
23141,24266,0.0
23142,28392,0.0
23143,42116,0.0
23144,27135,0.0
23145,21541,0.0
23146,11371,0.0
23147,10158,0.0
23148,38080,2.0
23149,57417,0.0
23150,77518,0.0
23151,64549,0.0
23152,27447,0.0
23153,68202,2.0
23154,54378,0.0
23155,66188,0.0
23156,61316,0.0
23157,60396,0.0
23158,26097,3.0
23159,38049,0.0
23160,17154,0.0
23161,58097,0.0
23162,24581,0.0
23163,31525,0.0
23164,40163,0.0
23165,31591,0.0
23166,59655,0.0
23167,40099,0.0
23168,77467,0.0
23169,84140,0.0
23170,55280,0.0
23171,53269,0.0
23172,76554,0.0
23173,16224,0.0
23174,60592,0.0
23175,57112,0.0
23176,16123,0.0
23177,58221,0.0
23178,57189,0.0
23179,07099,0.0
23180,61236,
23181,86079,0.0
23182,52479,0.0
23183,57262,0.0
23184,27627,0.0
23185,18074,0.0
23186,10199,0.0
23187,57259,0.0
23188,03205,0.0
23189,51045,0.0
23190,55015,0.0
23191,89473,
23192,07262,0.0
23193,42197,2.0
23194,60353,0.0
23195,65390,0.0
23196,54294,0.0
23197,28346,0.0
23198,17354,0.0
23199,57117,0.0
23200,15037,1.0
23201,71422,0.0
23202,25598,0.0
23203,88036,0.0
23204,2B224,0.0
23205,62719,1.0
23206,85123,0.0
23207,15181,0.0
23208,54573,0.0
23209,64264,0.0
23210,88206,0.0
23211,80175,
23212,59127,0.0
23213,50429,0.0
23214,45281,0.0
23215,33169,0.0
23216,11211,3.0
23217,04079,0.0
23218,60027,0.0
23219,43163,0.0
23220,44138,0.0
23221,10336,0.0
23222,64149,0.0
23223,29028,0.0
23224,57553,0.0
23225,57307,0.0
23226,77298,0.0
23227,68246,0.0
23228,24383,0.0
23229,82092,0.0
23230,54485,0.0
23231,58301,0.0
23232,39095,0.0
23233,25344,0.0
23234,77130,0.0
23235,35274,0.0
23236,15107,0.0
23237,80473,0.0
23238,09120,0.0
23239,16229,0.0
23240,36153,0.0
23241,25597,0.0
23242,17318,1.0
23243,37056,0.0
23244,2B327,0.0
23245,49197,
23246,74021,6.0
23247,50100,
23248,21560,0.0
23249,32271,0.0
23250,09275,0.0
23251,01128,0.0
23252,37090,0.0
23253,45152,0.0
23254,47279,0.0
23255,14656,0.0
23256,38321,0.0
23257,25398,0.0
23258,30068,0.0
23259,40044,0.0
23260,60084,0.0
23261,54502,0.0
23262,32282,0.0
23263,06144,0.0
23264,23143,0.0
23265,21578,0.0
23266,41118,0.0
23267,65150,0.0
23268,11115,0.0
23269,64154,0.0
23270,2A133,0.0
23271,21002,0.0
23272,37078,0.0
23273,87179,0.0
23274,16390,0.0
23275,31361,0.0
23276,09105,0.0
23277,37131,7.0
23278,24114,0.0
23279,12012,0.0
23280,61256,0.0
23281,27408,0.0
23282,23185,0.0
23283,85278,1.0
23284,16072,0.0
23285,45220,0.0
23286,05165,0.0
23287,60594,0.0
23288,84124,7.0
23289,90069,2.0
23290,82171,0.0
23291,38154,0.0
23292,29205,2.0
23293,2A259,0.0
23294,50232,0.0
23295,57093,1.0
23296,70107,0.0
23297,64158,0.0
23298,62302,0.0
23299,26174,0.0
23300,64116,0.0
23301,40275,0.0
23302,21601,0.0
23303,86257,0.0
23304,12064,0.0
23305,52146,0.0
23306,27115,0.0
23307,24071,0.0
23308,88016,0.0
23309,57255,0.0
23310,12166,0.0
23311,79293,0.0
23312,33472,0.0
23313,33212,0.0
23314,31529,0.0
23315,24482,0.0
23316,11016,0.0
23317,07074,0.0
23318,47074,0.0
23319,53159,
23320,57139,0.0
23321,63449,0.0
23322,82034,0.0
23323,46222,0.0
23324,80550,0.0
23325,65144,0.0
23326,34197,0.0
23327,24538,0.0
23328,51194,0.0
23329,73207,3.0
23330,17481,0.0
23331,31269,0.0
23332,60620,0.0
23333,19158,0.0
23334,24324,0.0
23335,80527,2.0
23336,08291,0.0
23337,40048,
23338,02125,0.0
23339,66072,0.0
23340,02636,0.0
23341,86060,
23342,57137,0.0
23343,30177,0.0
23344,62728,0.0
23345,50379,0.0
23346,35160,0.0
23347,77228,0.0
23348,03249,0.0
23349,49100,0.0
23350,12247,0.0
23351,2B057,0.0
23352,80187,1.0
23353,52116,0.0
23354,80051,0.0
23355,02434,
23356,67476,1.0
23357,25214,0.0
23358,38073,0.0
23359,59189,0.0
23360,80420,0.0
23361,76363,0.0
23362,64218,0.0
23363,10096,0.0
23364,68280,0.0
23365,82041,0.0
23366,46123,1.0
23367,01247,0.0
23368,22304,0.0
23369,62597,0.0
23370,18034,0.0
23371,60018,
23372,78609,8.0
23373,02177,0.0
23374,74029,0.0
23375,39429,0.0
23376,21381,0.0
23377,83095,0.0
23378,53108,0.0
23379,68341,1.0
23380,09199,0.0
23381,25334,0.0
23382,28263,0.0
23383,57706,0.0
23384,10191,6.0
23385,12107,0.0
23386,56241,0.0
23387,61121,0.0
23388,08167,0.0
23389,24151,0.0
23390,2B195,0.0
23391,62633,0.0
23392,26032,0.0
23393,76693,0.0
23394,34297,0.0
23395,71152,0.0
23396,23226,0.0
23397,76215,
23398,48053,0.0
23399,32120,0.0
23400,11390,0.0
23401,88333,0.0
23402,37144,0.0
23403,37279,0.0
23404,09007,0.0
23405,74035,0.0
23406,30059,1.0
23407,17105,0.0
23408,62556,0.0
23409,02319,0.0
23410,64199,0.0
23411,2B239,0.0
23412,87189,0.0
23413,72384,
23414,57356,0.0
23415,25092,0.0
23416,61309,0.0
23417,51534,0.0
23418,02077,0.0
23419,25623,0.0
23420,31085,0.0
23421,61264,0.0
23422,40063,5.0
23423,33270,0.0
23424,54207,0.0
23425,67381,0.0
23426,46137,0.0
23427,17133,0.0
23428,76386,0.0
23429,12160,0.0
23430,80704,0.0
23431,31039,0.0
23432,53139,0.0
23433,50229,0.0
23434,63037,0.0
23435,59556,0.0
23436,81248,0.0
23437,77353,0.0
23438,51129,0.0
23439,59100,0.0
23440,26278,0.0
23441,36010,0.0
23442,36091,0.0
23443,12103,0.0
23444,80047,0.0
23445,50640,
23446,25194,0.0
23447,01088,0.0
23448,46295,1.0
23449,51504,5.0
23450,78444,1.0
23451,47060,0.0
23452,33304,0.0
23453,87164,0.0
23454,61220,
23455,49233,
23456,78364,0.0
23457,76516,2.0
23458,50302,0.0
23459,80554,0.0
23460,45001,0.0
23461,03250,0.0
23462,87100,0.0
23463,71469,0.0
23464,39334,0.0
23465,53099,0.0
23466,48016,0.0
23467,24005,0.0
23468,74120,
23469,22129,0.0
23470,17464,0.0
23471,38245,0.0
23472,14083,0.0
23473,48153,0.0
23474,60556,0.0
23475,55014,0.0
23476,31161,7.0
23477,50474,0.0
23478,23205,0.0
23479,32047,0.0
23480,89369,0.0
23481,65399,0.0
23482,27592,0.0
23483,50289,0.0
23484,80102,2.0
23485,54008,0.0
23486,59070,0.0
23487,10113,0.0
23488,58193,0.0
23489,86102,0.0
23490,11004,0.0
23491,45027,0.0
23492,27633,0.0
23493,69012,0.0
23494,18020,0.0
23495,73162,4.0
23496,55512,0.0
23497,88184,0.0
23498,30103,0.0
23499,77233,0.0
23500,11131,0.0
23501,32334,0.0
23502,86220,0.0
23503,27260,0.0
23504,49078,
23505,61208,0.0
23506,57052,0.0
23507,49284,0.0
23508,52456,0.0
23509,51524,0.0
23510,62640,0.0
23511,14034,0.0
23512,24224,0.0
23513,39134,0.0
23514,02525,0.0
23515,60129,0.0
23516,67406,0.0
23517,02043,0.0
23518,11273,0.0
23519,08324,0.0
23520,70093,3.0
23521,17239,0.0
23522,80196,0.0
23523,18143,0.0
23524,70197,0.0
23525,81319,0.0
23526,51139,0.0
23527,88325,0.0
23528,42107,0.0
23529,69126,7.0
23530,08205,0.0
23531,68027,0.0
23532,26187,
23533,09084,0.0
23534,36178,0.0
23535,46303,0.0
23536,59267,0.0
23537,55009,0.0
23538,65253,0.0
23539,2B225,0.0
23540,11387,0.0
23541,51273,0.0
23542,53265,0.0
23543,51498,0.0
23544,18190,0.0
23545,47293,0.0
23546,09091,0.0
23547,61353,
23548,09314,0.0
23549,73308,4.0
23550,21691,0.0
23551,01317,0.0
23552,90034,1.0
23553,72190,0.0
23554,88361,0.0
23555,73111,
23556,37252,0.0
23557,79115,0.0
23558,05025,0.0
23559,69097,0.0
23560,64364,0.0
23561,01212,0.0
23562,16177,0.0
23563,26297,
23564,2A022,0.0
23565,40007,0.0
23566,15139,0.0
23567,64075,0.0
23568,51155,0.0
23569,03136,0.0
23570,60445,0.0
23571,05148,0.0
23572,17459,0.0
23573,62542,0.0
23574,73140,0.0
23575,57764,0.0
23576,07092,0.0
23577,62745,0.0
23578,60422,0.0
23579,57707,0.0
23580,39539,0.0
23581,52170,0.0
23582,21346,0.0
23583,76062,0.0
23584,21167,0.0
23585,17250,0.0
23586,73196,4.0
23587,62852,0.0
23588,64451,0.0
23589,89404,0.0
23590,58116,0.0
23591,80101,0.0
23592,51426,0.0
23593,42096,0.0
23594,89456,0.0
23595,54094,0.0
23596,31180,0.0
23597,43070,0.0
23598,23151,0.0
23599,34128,2.0
23600,41244,
23601,80087,0.0
23602,64175,0.0
23603,53170,0.0
23604,14317,
23605,60078,0.0
23606,41116,0.0
23607,65012,0.0
23608,21013,0.0
23609,01361,0.0
23610,50255,
23611,80208,0.0
23612,07314,0.0
23613,76748,0.0
23614,50222,0.0
23615,08390,0.0
23616,19104,0.0
23617,23181,0.0
23618,89036,0.0
23619,72112,0.0
23620,63326,0.0
23621,86288,0.0
23622,41008,0.0
23623,18183,0.0
23624,19113,0.0
23625,28342,0.0
23626,67553,0.0
23627,16170,0.0
23628,08115,0.0
23629,71395,0.0
23630,40101,2.0
23631,36002,0.0
23632,81250,0.0
23633,57362,0.0
23634,07113,0.0
23635,07030,0.0
23636,79217,0.0
23637,57703,0.0
23638,62067,0.0
23639,74193,0.0
23640,60337,0.0
23641,88085,0.0
23642,68009,0.0
23643,62820,0.0
23644,03204,0.0
23645,39331,0.0
23646,08022,0.0
23647,65031,0.0
23648,25522,0.0
23649,91519,0.0
23650,08153,0.0
23651,80024,0.0
23652,03281,0.0
23653,38116,0.0
23654,09276,0.0
23655,31400,0.0
23656,70066,0.0
23657,01296,0.0
23658,72199,0.0
23659,2B316,0.0
23660,14680,0.0
23661,54144,0.0
23662,05175,
23663,39058,0.0
23664,02208,0.0
23665,31468,0.0
23666,03256,0.0
23667,41243,0.0
23668,09257,0.0
23669,71285,0.0
23670,36061,0.0
23671,71591,0.0
23672,77246,0.0
23673,88017,0.0
23674,31357,0.0
23675,22201,0.0
23676,03189,0.0
23677,73271,0.0
23678,42337,0.0
23679,71508,0.0
23680,85265,0.0
23681,79252,0.0
23682,80038,0.0
23683,21203,0.0
23684,76112,0.0
23685,87033,0.0
23686,33361,0.0
23687,10418,0.0
23688,18144,0.0
23689,42264,0.0
23690,33112,0.0
23691,66046,0.0
23692,07179,0.0
23693,80306,0.0
23694,84077,7.0
23695,40062,0.0
23696,27475,0.0
23697,45088,0.0
23698,61302,0.0
23699,11432,0.0
23700,76671,0.0
23701,86132,0.0
23702,59622,0.0
23703,15034,0.0
23704,48003,0.0
23705,76607,
23706,89204,0.0
23707,32253,0.0
23708,70118,0.0
23709,71532,0.0
23710,31147,0.0
23711,21251,0.0
23712,50443,0.0
23713,31141,0.0
23714,70011,0.0
23715,08210,0.0
23716,80174,0.0
23717,28091,0.0
23718,2A142,0.0
23719,63446,0.0
23720,31325,0.0
23721,89434,0.0
23722,22128,0.0
23723,32004,0.0
23724,83052,0.0
23725,71010,0.0
23726,57158,0.0
23727,19233,0.0
23728,31419,0.0
23729,38089,0.0
23730,37040,0.0
23731,80070,0.0
23732,51441,0.0
23733,43192,0.0
23734,35191,0.0
23735,88111,4.0
23736,58033,0.0
23737,18072,0.0
23738,53225,0.0
23739,03020,0.0
23740,25601,0.0
23741,88073,0.0
23742,55355,0.0
23743,11180,0.0
23744,33383,0.0
23745,34188,2.0
23746,70230,0.0
23747,82003,0.0
23748,70226,0.0
23749,74078,0.0
23750,46033,0.0
23751,17180,0.0
23752,27320,0.0
23753,08377,0.0
23754,2A254,0.0
23755,60548,0.0
23756,60077,0.0
23757,28287,0.0
23758,89018,0.0
23759,61467,0.0
23760,59379,0.0
23761,03182,0.0
23762,27529,0.0
23763,62006,0.0
23764,74204,
23765,65473,1.0
23766,77032,0.0
23767,09170,0.0
23768,17261,0.0
23769,27595,0.0
23770,41120,0.0
23771,33252,0.0
23772,58228,0.0
23773,11278,0.0
23774,68098,0.0
23775,09205,0.0
23776,71533,0.0
23777,57745,0.0
23778,39259,0.0
23779,19213,0.0
23780,17271,0.0
23781,53266,0.0
23782,27175,
23783,67470,0.0
23784,80179,0.0
23785,95348,0.0
23786,22018,0.0
23787,31013,0.0
23788,14550,0.0
23789,04058,0.0
23790,08066,0.0
23791,76755,0.0
23792,59446,7.0
23793,81296,
23794,47174,0.0
23795,67442,0.0
23796,14729,
23797,60003,0.0
23798,12297,0.0
23799,78289,0.0
23800,49044,
23801,76749,0.0
23802,26111,0.0
23803,83075,0.0
23804,21160,0.0
23805,37269,0.0
23806,36026,0.0
23807,77179,0.0
23808,25303,0.0
23809,89430,0.0
23810,54590,0.0
23811,49141,
23812,62676,0.0
23813,06071,0.0
23814,23160,0.0
23815,80488,1.0
23816,03028,0.0
23817,63351,0.0
23818,51101,0.0
23819,26263,0.0
23820,52335,0.0
23821,79254,0.0
23822,71078,0.0
23823,88514,0.0
23824,73269,0.0
23825,49025,
23826,33328,4.0
23827,62599,0.0
23828,60112,0.0
23829,50224,
23830,60308,0.0
23831,24062,0.0
23832,09006,0.0
23833,64530,1.0
23834,08250,0.0
23835,52169,0.0
23836,88238,0.0
23837,03164,0.0
23838,54543,0.0
23839,50522,0.0
23840,21291,0.0
23841,05039,0.0
23842,89109,
23843,18043,0.0
23844,88347,0.0
23845,01090,0.0
23846,82194,3.0
23847,38161,0.0
23848,60056,0.0
23849,30250,0.0
23850,65096,0.0
23851,58027,0.0
23852,23054,0.0
23853,58275,0.0
23854,80240,2.0
23855,59294,0.0
23856,14368,1.0
23857,46200,0.0
23858,21330,0.0
23859,77081,0.0
23860,63278,0.0
23861,42064,0.0
23862,73025,0.0
23863,80737,0.0
23864,12230,0.0
23865,06107,0.0
23866,21344,0.0
23867,38319,0.0
23868,79250,0.0
23869,28295,
23870,50152,0.0
23871,05106,0.0
23872,88159,0.0
23873,70560,0.0
23874,21007,0.0
23875,38395,0.0
23876,18218,0.0
23877,60220,0.0
23878,59132,0.0
23879,80606,0.0
23880,65005,0.0
23881,49136,
23882,59204,0.0
23883,21082,0.0
23884,54231,0.0
23885,19184,0.0
23886,14134,0.0
23887,59454,0.0
23888,31234,0.0
23889,10415,
23890,50223,
23891,66084,0.0
23892,76082,0.0
23893,50084,0.0
23894,08099,0.0
23895,48111,0.0
23896,02650,0.0
23897,57488,0.0
23898,71482,0.0
23899,14753,0.0
23900,70303,0.0
23901,27313,0.0
23902,39261,0.0
23903,59270,0.0
23904,65280,0.0
23905,58187,0.0
23906,03099,0.0
23907,28052,0.0
23908,48162,
23909,25375,0.0
23910,15071,
23911,32074,
23912,51611,0.0
23913,02528,0.0
23914,84093,0.0
23915,28062,0.0
23916,02752,0.0
23917,89340,
23918,67198,0.0
23919,37041,0.0
23920,21667,0.0
23921,17276,0.0
23922,24509,0.0
23923,64110,0.0
23924,24248,0.0
23925,07135,
23926,07081,0.0
23927,86127,0.0
23928,15234,0.0
23929,15093,0.0
23930,22365,0.0
23931,51320,0.0
23932,57125,0.0
23933,61166,0.0
23934,36226,0.0
23935,77461,0.0
23936,72349,0.0
23937,28139,0.0
23938,08058,0.0
23939,68142,3.0
23940,60209,0.0
23941,40234,0.0
23942,89235,0.0
23943,02421,0.0
23944,21486,
23945,25254,0.0
23946,62301,0.0
23947,36196,0.0
23948,02612,0.0
23949,15214,0.0
23950,88411,0.0
23951,31171,0.0
23952,24193,0.0
23953,62500,0.0
23954,64415,6.0
23955,50627,
23956,81075,0.0
23957,24554,0.0
23958,88046,0.0
23959,85250,0.0
23960,54005,0.0
23961,62151,0.0
23962,38478,0.0
23963,69039,0.0
23964,76151,0.0
23965,02734,0.0
23966,24055,0.0
23967,63367,0.0
23968,88528,0.0
23969,11290,0.0
23970,14028,
23971,32089,0.0
23972,50461,0.0
23973,76055,0.0
23974,03216,0.0
23975,42143,0.0
23976,28340,
23977,16346,0.0
23978,58231,0.0
23979,07300,0.0
23980,68239,1.0
23981,82158,0.0
23982,91137,0.0
23983,42125,0.0
23984,30319,0.0
23985,64517,0.0
23986,79121,0.0
23987,11175,0.0
23988,24427,
23989,80434,0.0
23990,87136,
23991,54204,0.0
23992,70268,0.0
23993,59150,0.0
23994,62675,0.0
23995,63219,0.0
23996,80579,2.0
23997,21036,0.0
23998,31545,0.0
23999,14386,
24000,09115,0.0
24001,24165,0.0
24002,26069,0.0
24003,2B329,0.0
24004,05174,0.0
24005,28407,0.0
24006,19024,0.0
24007,25091,0.0
24008,64350,0.0
24009,14128,
24010,27514,0.0
24011,63253,0.0
24012,33176,0.0
24013,60253,0.0
24014,10157,0.0
24015,72359,0.0
24016,22255,0.0
24017,77451,0.0
24018,39567,4.0
24019,02282,0.0
24020,14292,
24021,47034,0.0
24022,71367,0.0
24023,51133,0.0
24024,11408,0.0
24025,64148,0.0
24026,25620,0.0
24027,57379,0.0
24028,14188,
24029,24030,1.0
24030,14334,0.0
24031,14170,
24032,68100,0.0
24033,08026,0.0
24034,31330,0.0
24035,51516,0.0
24036,47144,0.0
24037,27617,0.0
24038,24321,5.0
24039,80529,0.0
24040,88295,0.0
24041,10246,0.0
24042,08202,1.0
24043,88386,4.0
24044,30157,
24045,64253,0.0
24046,71554,0.0
24047,28049,0.0
24048,21414,0.0
24049,55171,0.0
24050,18200,0.0
24051,10372,0.0
24052,48046,0.0
24053,35041,0.0
24054,56138,
24055,68377,0.0
24056,29107,0.0
24057,45238,0.0
24058,54307,0.0
24059,04081,0.0
24060,88237,0.0
24061,55447,0.0
24062,24532,0.0
24063,15020,0.0
24064,02395,0.0
24065,02548,0.0
24066,33467,0.0
24067,03320,0.0
24068,2B293,0.0
24069,71379,0.0
24070,89402,0.0
24071,33409,0.0
24072,78300,0.0
24073,60274,0.0
24074,57461,0.0
24075,76520,0.0
24076,61452,0.0
24077,67018,0.0
24078,31534,0.0
24079,21567,0.0
24080,60314,0.0
24081,57375,0.0
24082,35083,
24083,52022,0.0
24084,47218,0.0
24085,16012,0.0
24086,60312,0.0
24087,54524,0.0
24088,33464,0.0
24089,76685,0.0
24090,27274,
24091,34102,0.0
24092,26311,0.0
24093,27033,0.0
24094,57401,0.0
24095,67286,0.0
24096,62171,0.0
24097,30349,0.0
24098,18227,0.0
24099,02143,0.0
24100,52262,
24101,02386,0.0
24102,27413,0.0
24103,72222,0.0
24104,41207,1.0
24105,33151,0.0
24106,08427,0.0
24107,71160,0.0
24108,79051,
24109,49231,0.0
24110,27243,3.0
24111,27225,
24112,79304,0.0
24113,81190,0.0
24114,16241,0.0
24115,23229,0.0
24116,73132,0.0
24117,81195,0.0
24118,71140,0.0
24119,77254,0.0
24120,80801,0.0
24121,29001,0.0
24122,21375,0.0
24123,37030,0.0
24124,09266,0.0
24125,24544,0.0
24126,46101,0.0
24127,70205,0.0
24128,80399,0.0
